"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08"
"Big Rapids, MI",650,119000,119250,119999,129000,125000,124900,124900,129000,124900,124900,122000,119450,119000,119900,119900,120900,124900,125000,124900,119000,114500,119000,119900,115750,114949.5,119900,119900,120000,124900,124000,124900,125000,129900,122900,123450,121850,122900,129900,129900,129900,129900,129900,129900,124900,124900,125000,124900,125450,119900,120000,122900,129900,134700,129900,129900,129900,127500,124500,118400,115000,118900,119900,119900,122500,126900,124500,122750,123000,124500,124900,127900,120000,117900,118200,130000,138000,139900,134900,134900,132000,129500,129500,124950,120000,120000,124900,128144,132000,144900,144600,144950,140450
"Poplar Bluff, MO",651,94900,91200,89900,89900,92400,87200,85500,96750,96750,84900,84900,79900,79900,79900,92500,99000,114500,114500,114900,114250,109900,115000,109900,99900,99900,101900,109900,119500,114900,114900,110000,116125,99900,104900,109900,117250,119900,119900,129900,129900,129900,129900,129900,124900,120950,119900,114950,111000,109900,111000,113400,119900,124900,119900,119900,119900,119900,119900,119900,114900,109900,110000,119200,119900,119900,119900,119900,120000,127900,120000,119900,119900,119900,119900,119900,124700,124900,119900,114900,119900,122700,119950,110000,109900,109900,109900,109900,109900,114900,112450,124700,119900
"Alma, MI",652,75000,69900,69900,69900,75000,75000,74500,78450,81900,79900,75500,75000,75000,74900,72500,72450,74575,69900,74900,74900,70950,69900,69900,65000,65000,61600,59900,59900,66000,69000,69000,69900,69000,69900,70000,65000,74950,78750,74900,74900,69900,69900,72000,70000,75000,74900,69900,69900,69900,74000,74900,78900,79900,80000,79900,79900,79900,78800,75000,74900,75000,74950,74900,78700,75900,83250,84900,80000,79900,76700,76900,75500,69900,72250,69900,72500,79900,80000,83500,79900,79900,79900,79950,80000,82900,87000,87500,89000,89250,88250,89900,85400
"Durant, OK",653,124900,119900,119500,119700,124250,124950,125000,128000,129900,133200,133900,127500,126900,130000,129950,131700,133400,132000,124700,125000,120000,120000,119000,117950,126250,125500,129900,129000,125000,129700,129700,129000,131500,130400,129900,129250,122500,127900,129000,129900,129950,130000,135000,134250,133550,135900,137950,135500,136000,139250,136000,136000,133900,137700,137950,136000,131500,138700,134925,129999,130000,140000,145900,142770,149900,142450,149900,147000,144450,139900,145000,135000,144900,145000,139900,141000,149950,145000,154950,152900,151000,155000,159000,159700,154700,149950,159000,156000,160000,165000,164000,166000
"Seymour, IN",654,99900,99900,98200,95900,97500,95900,95000,99200,104900,99500,97900,89900,85000,86900,91950,94000,94250,98400,97500,94900,95000,97750,93900,94900,105900,99900,99900,99500,99900,94900,94900,98900,93225,84900,95900,90000,89900,84950,91250,99900,102500,99900,105500,110000,110000,109900,109700,109900,104950,99500,94500,99900,103900,109900,109900,107900,107900,109900,114900,114900,113500,108000,114950,115900,120000,117000,120000,120000,124900,128900,121450,119900,114900,119500,115000,110000,115000,114950,112950,119250,124900,123000,119900,116750,119900,101900,113900,113950,109900,110000,119000,119900
"Douglas, GA",655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,119250,110000,104200,115000,122500,120950,124000,124750,124750,129500,129500,124900,125000,119900,115000,119000,128250,129200,124700,118000,119900,121400,129900,126000,129900,128450,129000,129000,130950,130950,129900,128400,120000,122450,119900,118500,117950,119000,119900,107750,108950,112000,117950,115900,125000,119000,125000
"Willmar, MN",656,159900,159450,169900,172000,168637.5,169900,174900,174900,173900,169444,174766,168750,157444,159900,169900,174950,169900,179000,171900,169000,165770,164900,158365.5,145000,144900,148000,156365.5,167850,169888,169250,165950,159900,165000,159888,159900,160000,160000,157900,160000,167900,172000,175000,179900,175888,170050,169000,164000,158700,149900,149900,149950,162900,159900,163800,166000,169900,169900,169000,169500,169000,164900,164950,169900,169900,179000,174500,169900,161800,159000,154450,154950,165000,159900,159900,163900,169894,169500,179900,179900,184900,184900,184900,184900,184900,178000,170000,196495,2e+05,212000,209444,215900,199900
"Auburn, IN",657,,,,,,,,,,,,,,,,,81625,79500,82500,74900,74700,69900,74900,68700,69900,72700,74950,84000,82900,84000,79900,77900,83000,79900,89900,89900,89900,87250,88700,88000,89900,89900,89900,89900,88900,85400,86900,87900,86900,86000,89454.5,92250,95450,105500,109900,109900,107500,111400,116200,117000,112000,115000,106900,108700,112900,114900,104900,102700,102700,105000,107900,114900,119900,114998.5,119900,119900,122900,127500,124900,129900,129900,123000,119900,113900,108900,116400,133000,147000,164900,157150,158150,149000
"Sedalia, MO",658,97250,97477,95450,94999,96250,97750,99500,97500,99500,99999,107900,99500,94500,94900,95000,99500,98500,95000,97200,94500,89850,89900,89900,90000,94500,95900,96900,99999,99500,95000,94950,93500,95250,94500,96000,94500,94900,90000,97450,89950,89900,97250,99250,99000,99500,103900,99000,95000,93500,94875,97000,95000,99850,1e+05,99900,102950,103450,99900,99500,99950,99500,97500,91200,95000,93750,95500,94900,98000,98000,94900,92000,90000,90750,95000,88900,88900,89900,89900,94800,89900,89275,90000,95000,95000,99000,99875,110000,107450,107500,115000,111450,109000
"Paragould, AR",659,113950,113950,99900,115900,116945,115450,117900,116100,110750,105000,106950,105000,1e+05,99650,98700,99000,96000,105750,114900,105000,112900,106950,112000,101900,109900,106200,115000,109450,115750,121900,121900,108450,115950,112000,112999,106000,107450,109000,114900,113400,109950,105000,115400,117250,119900,116250,110000,114995,114400,109500,107526,109500,119900,119750,115000,109900,114900,115000,115000,119000,115000,118250,118750,124200,127500,127500,125000,132000,129000,127500,124500,120950,117000,119900,121000,119900,124900,120000,124950,125450,125000,124900,124900,128900,128900,130000,131541,135900,139000,139700,138750,132900
"Wilmington, OH",660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,79450,75000,87000,94500,94900,109000,109450,109000,109900,101250,99900,97950,99900,104900,99900,104000,1e+05,105000,109900,99900,98900,94900,99950,99000,98700,104500,119900,119500,123700,124500,125000,113250,117500,117000,119500,119000,114500,113500,124900,129500,129000,119900
"Lawrenceburg, TN",661,109450,105999,105000,109950,109600,107100,105999,107900,109900,109900,102000,104950,96500,97500,99900,108250,110000,109500,105366.5,101733,99900,99950,109500,102316.5,99900,99900,98500,99000,99250,104900,99900,105500,99900,104900,119700,120000,119900,119450,115000,115950,119999,119499.5,119900,115000,118500,115000,110000,110000,108950,115000,119950,118450,119900,124900,124950,121250,120000,121950,120000,119900,122500,125200,119900,115000,114900,119000,117000,114900,114950,119000,119600,119150,129000,129900,129900,129000,119900,120950,127500,129450,128000,124900,123500,121750,119900,125000,129900,129900,144500,139900,145000,149750
"Warren, PA",662,79450,82950,84900,95000,99900,99900,96250,93900,95500,96000,94950,95000,99700,99000,98500,95000,98500,99000,98500,95000,93500,94700,95900,89000,88500,89000,86000,95400,104900,99500,99900,98500,89000,87750,89000,92865,91432.5,92865,93882.5,92432.5,93882.5,99000,94500,89900,89900,99500,98500,99900,94900,89600,92932.5,99000,102000,110000,109900,109900,112500,112000,107499.5,99900,97000,88950,92400,99128,99700,99950,105000,104750,109900,113500,114700,98500,92500,99000,99749.5,99000,109900,99875,95000,90000,89500,85000,84900,87000,95000,89900,87000,86450,99000,94500,99000,96450
"El Dorado, AR",663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,125000,139000,124500,124900,124500,117500,116500,122500,119250,124700,129950,135250,139900,139900,118750,98750,95000,99500,116000,117000,116000,117250,119500,124000,114900
"Mountain Home, AR",664,159900,159900,160000,159900,159500,159500,164900,162000,159900,154900,149900,146500,149000,139900,147250,147900,147700,149950,154900,152700,157500,154900,149900,149900,149900,149900,149250,147200,145000,149900,148500,139900,139900,139900,139900,139900,139900,139200,139500,139500,139500,139500,137900,137500,139900,138750,139900,137900,135400,138975,139000,139900,139900,144400,149000,145000,144950,149450,144900,144550,139900,139900,149000,149000,149900,149950,152000,149900,151000,149900,149900,154900,149900,149900,149900,149900,149900,149900,150000,154900,153500,149900,149900,149900,149900,149900,149900,158950,152000,149900,149900,149900
"Cedartown, GA",665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,90000,89000,90000,95000,98200,99900,109700,99900,91182,99900,102400,94500,99900,99900,94000,99900,98900,114900,114900,109900,109950,108000,107900,109900,113999,109900,119700,129700,129500,124900,125950,130405,129450,124900,115900,119200,139450,129900,124950,127402,132900,130900,129995,129900
"Port Clinton, OH",666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169850,169000,169900,186250,199500,188450,179800,195000,190000,174900,168900,160000,160000,160000,164900,179900,179250,189000,198000,189000,199900,199900,199000,199900,199500,188500,195000,189900,199900,199500,2e+05,199700,214000,209000,199900,209000,199900,189900,189000,189900,199000,209900,214950,199900,199900,199000
"El Campo, TX",667,117000,110950,119450,116000,117500,117500,106900,120000,125000,120000,120000,125000,129000,125000,127000,129900,133000,129900,129500,129500,129700,125000,130000,125000,125000,121875,115000,115000,119250,129500,129000,119925,117500,121000,120000,120000,120000,119995,118500,120000,119250,120000,119950,124000,130000,135000,136500,135000,130000,129500,126500,130000,125000,125000,129000,131250,127500,129500,132500,125000,130000,125000,128423.5,129000,135000,139000,141000,149000,154900,150000,155000,152000,157500,159900,160000,153500,161500,165000,168000,169400,165000,168000,169900,177700,179950,182500,180000,186250,195000,2e+05,185000,180000
"Montrose, CO",668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229990,238500,239900,233750,229000,229495,225000,229900,239000,244900,240000,249000,230000,232000,239450,249000,249000,239000,235000,233000,239900,249990,249994.5,249999.5,259000,259400,259900,264950,264900,272500,275000,272450,285000,289000,295000,295000,289950,290000,299000,299000,296500,264900,254950,274500,265000,279450,295000,290000,299500,309900
"Ellensburg, WA",669,241470,199970,209900,219900,229000,234950,229745,239950,249500,249900,249900,245000,245000,224900,247000,249000,242450,244500,239000,249000,249950,244450,239000,215000,209990,210000,209945,210000,222000,221750,219000,224925,225000,225000,220000,220000,234990,244900,248950,239450,249950,249000,245475,243250,250000,249700,249900,255475,255950,259000,249900,239000,231990,238000,249500,249000,250000,250000,255000,269900,269000,257156,265000,265000,254900,267500,268000,250000,254000,261000,259990,268000,255000,259000,256450,263500,291500,303497.5,289000,294250,290725,285000,299000,324950,329900,324925,324925,289000,294500,309725,314475,332450
"Sandpoint, ID",670,299500,299250,289500,279000,280000,279460.5,285000,289000,280000,278700,274750,264000,252000,239000,235000,236500,244750,239000,249000,249000,239000,225000,199900,199900,194950,194500,199900,199950,199900,205500,209000,218300,220000,225000,245000,249000,249900,249900,259000,257000,269000,270000,289000,285003,238500,239900,249000,248450,235000,264500,265000,275750,285500,289900,297000,295000,299900,325000,325000,329000,330000,329950,319000,299900,317000,324900,335000,336000,335000,334116.5,335000,345000,335000,347000,339900,345000,339900,349500,349000,349900,349250,349000,359900,369000,374000,378300,349900,349900,349450,369950,365000,364950
"Alice, TX",671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,159450,152900,150000,148000,148000,152500,144110,140000,147000,147500,149200,149900,147750,149900,152000,149450,144000,128750,138500,145000,136500,149000,149950,145000,144950,138500,149000,163500
"Celina, OH",672,119000,124900,119900,120950,119900,118000,112500,112700,105000,108950,99500,99500,95900,89900,89900,84900,89900,89900,95200,96450,98000,95500,97000,91000,93700,92250,99000,96000,97500,97000,95000,96000,99000,99500,101200,99000,99000,99700,99500,99900,99900,99500,99900,104900,109900,110000,99900,107295,108245,114900,119900,119900,125000,124900,119900,119900,119900,119900,114900,116500,112900,113900,115900,116900,124700,123900,116900,124200,129900,124500,122500,122750,119900,121450,125000,127000,128500,128500,139900,144900,149900,139900,132900,139900,147000,139900,139900,144900,145000,156500,158000,155000
"Garden City, KS",673,127500,127500,120000,122500,129500,139900,129700,124900,124500,121950,123000,121900,114750,110000,109950,109950,110000,97600,103950,105000,113000,106000,105000,109900,106000,103250,109900,110000,110000,117500,120000,118000,119900,115000,114250,118400,128900,127000,120000,129500,137000,144900,139900,142450,139950,139475,139050,133900,129450,129000,132550,148500,162900,174900,169000,172300,171000,165000,169200,166250,172300,179900,189500,189900,190000,193635,189700,196400,199950,196250,189900,199900,192477.5,196250,189900,189900,189700,198500,199900,199990,199000,198700,199000,196000,199700,199500,199900,203500,198750,199900,205000,204950
"Marshalltown, IA",674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000,110500,104900,99900,104950,105000,104950,103000,103000,112950,118450,119900,124900,124400,119900,112900,119500,109900,95000,89900,85000,98750,109500,119900,114900,109900,104900
"Aberdeen, SD",675,145000,155000,159900,139950,140000,140000,139950,139900,139950,139900,136400,125000,116450,120000,124950,139950,152000,154900,149900,146500,139900,142900,130000,134900,138450,138200,144900,149400,148900,146500,146500,146500,146500,146500,144950,142000,140500,142950,145500,147400,154900,154900,164400,162900,159900,159900,164900,159900,164900,154950,162000,162000,157250,159900,160950,156250,150400,149995,144900,144950,143950,149200,149950,156900,156900,156900,149950,156900,156900,147950,152450,149000,155875,156750,158900,161200,179900,184950,179900,179900,184900,189900,189800,189500,189000,187900,200200,212500,214900,218000,209900,195000
"West Plains, MO",676,124900,119900,124900,124900,123900,125000,128000,128000,125000,124950,124900,129000,129000,127900,124900,124900,120900,125000,124999,124900,121900,119900,119900,119900,124900,120900,119900,119900,118950,118500,118500,117000,117500,119450,117500,114900,110450,119900,129000,124900,120000,127900,129900,124900,119900,119900,120000,121750,120000,116640,119900,119900,119900,119900,124900,132000,125000,125000,128900,129900,135000,135000,129900,128900,129900,124900,124950,129900,129900,129900,127500,127500,124700,129900,129000,125450,125000,127000,129000,129000,129900,127700,127000,125000,125000,125000,129900,129900,129900,134650,134900,134900
"Cullowhee, NC",677,294750,299000,299700,299000,350000,349000,319250,349375,329900,320000,324900,325000,319000,299900,299900,3e+05,299500,299500,298250,294900,294900,297750,298250,295000,281000,296375,289000,299900,295000,289000,289000,275000,284900,275000,299000,289000,319450,299900,304950,299000,299000,298750,299000,299900,335000,339500,299900,299000,295000,289000,295000,297750,298375,298375,299000,299900,299900,299900,299000,299900,299000,299950,299000,299900,290000,319700,324900,329000,325000,324450,325000,325000,325000,299900,319900,329000,334000,330000,332900,329700,329997.5,330000,330000,327000,329000,325000,329995,339000,345000,349900,350000,350000
"Espanola, NM",678,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,189000,189000,196500,199900,199900,195000,195000,198700,190750,185000,184950,179400,197900,197900,195000,209000,202850,199900,199900,199900,195000,189450,186250,195000,195000,219000,213000,219900,218950,220000,224900,225000,235000,235000,239450,235000,235000,235000,229000,230000,249000,234900,227000,219500,218500,219000,214500,216250,205000,208000,205000,199999,209500,210000,2e+05,209500,209500,206000,2e+05,2e+05,199500,199000,199900,198500,199000
